160,2yww50y4,161,https://www.speedrun.com/sm64/runs/2yww50y4,2024-07-20T02:17:51Z,946.0,946.0,e8eepzo8,alextolio,Greece,VC, 16_Star
161,y6e79ejz,162,https://www.speedrun.com/sm64/runs/y6e79ejz,2024-07-13T06:20:10Z,946.16,946.16,18vkpkyj,KobrahCJ,United States,N64, 16_Star
162,ydlg7p0z,163,https://www.speedrun.com/sm64/runs/ydlg7p0z,2024-09-14T05:32:59Z,946.26,946.26,xzlq0er8,ricefarm,United States,EMU, 16_Star
163,y6jkepqm,164,https://www.speedrun.com/sm64/runs/y6jkepqm,2025-09-15T22:24:17Z,946.35,946.35,qxkrpqm8,Dackage,United States,EMU, 16_Star
164,y461rjnz,165,https://www.speedrun.com/sm64/runs/y461rjnz,2024-03-02T23:06:07Z,946.46,946.46,x7qqopy8,Kudo,France,VC, 16_Star
165,y4809eqm,166,https://www.speedrun.com/sm64/runs/y4809eqm,2022-03-05T02:30:40Z,946.64,946.64,qxkovg98,gohanie,Japan,N64, 16_Star
166,y629196z,167,https://www.speedrun.com/sm64/runs/y629196z,2023-06-19T04:27:20Z,946.73,946.73,xk31v928,Dude095,United States,EMU, 16_Star
167,yoegp7dz,168,https://www.speedrun.com/sm64/runs/yoegp7dz,2025-08-30T03:24:08Z,946.75,946.75,8rperewj,nahobox,Scotland,EMU, 16_Star
168,z1lgk47m,169,https://www.speedrun.com/sm64/runs/z1lgk47m,2023-07-03T07:38:47Z,946.81,946.81,jm392d48,k8ehops,United States,N64, 16_Star
169,mkrdpo5z,170,https://www.speedrun.com/sm64/runs/mkrdpo5z,2025-12-08T03:53:02Z,947.37,947.37,jm0wk0y8,Kayleee,Canada,N64, 16_Star
170,y2poq0wz,171,https://www.speedrun.com/sm64/runs/y2poq0wz,2022-07-22T06:38:39Z,947.4,947.4,j4rg3z58,CheesyLeech,United States,N64, 16_Star
171,y289np9y,172,https://www.speedrun.com/sm64/runs/y289np9y,2025-04-23T07:54:53Z,947.44,947.44,pj0rd9mj,Gemini_,Australia,N64, 16_Star
172,ylx4153y,173,https://www.speedrun.com/sm64/runs/ylx4153y,2024-07-19T03:43:51Z,947.66,947.66,qjnw4rdj,CapruSin,United States,EMU, 16_Star
173,m326jo4y,174,https://www.speedrun.com/sm64/runs/m326jo4y,2025-11-25T06:53:42Z,947.7,947.7,8qrwg4dj,nicov2k,United States,EMU, 16_Star
174,z5lkwkey,175,https://www.speedrun.com/sm64/runs/z5lkwkey,2025-02-23T16:33:05Z,947.9,947.9,8qz5qoq8,BizzareScape,Mexico,N64, 16_Star
175,yo4rk57m,176,https://www.speedrun.com/sm64/runs/yo4rk57m,2017-09-27T17:10:41Z,947.94,947.94,qxk45r6j,hokorobi,Japan,N64, 16_Star
176,yv7v0l6y,177,https://www.speedrun.com/sm64/runs/yv7v0l6y,2025-07-20T16:02:53Z,947.96,947.96,8eewvpp8,sazan,Japan,VC, 16_Star
177,mep5993y,177,https://www.speedrun.com/sm64/runs/mep5993y,2026-02-02T04:48:13Z,947.96,947.96,98rky4qx,BigCheese,United States,N64, 16_Star
178,y8gnqpnz,179,https://www.speedrun.com/sm64/runs/y8gnqpnz,2025-08-16T01:09:43Z,947.99,947.99,8r7412qj,Rynnoo,United States,N64, 16_Star
179,me0dr38z,180,https://www.speedrun.com/sm64/runs/me0dr38z,2024-01-25T22:21:19Z,948.15,948.15,8r2w1n3x,Kinosura,France,N64, 16_Star
180,z0pgrw9y,181,https://www.speedrun.com/sm64/runs/z0pgrw9y,2022-07-23T01:26:57Z,948.16,948.16,qjnel1dj,Zoro64,Germany,N64, 16_Star
181,zxw3k25m,182,https://www.speedrun.com/sm64/runs/zxw3k25m,2023-12-07T10:06:10Z,948.21,948.21,8w1rr94x,sanj,Canada,EMU, 16_Star
182,m3j57vwz,182,https://www.speedrun.com/sm64/runs/m3j57vwz,2024-07-28T16:05:01Z,948.21,948.21,qjor2nj6,Odme_,United States,VC, 16_Star
183,y8wdk9dy,184,https://www.speedrun.com/sm64/runs/y8wdk9dy,2024-03-28T22:47:17Z,948.23,948.23,8e6qyddj,Salemba,Austria,N64, 16_Star
184,y9vxo2km,185,https://www.speedrun.com/sm64/runs/y9vxo2km,2022-06-02T01:02:03Z,948.24,948.24,qj2w3rpj,BlueBob,Canada,N64, 16_Star
185,yox5d11y,186,https://www.speedrun.com/sm64/runs/yox5d11y,2024-10-27T04:29:55Z,948.53,948.53,8l3ldyl8,jumpmanmatthew,United States,N64, 16_Star
186,zn9v9n3y,187,https://www.speedrun.com/sm64/runs/zn9v9n3y,2025-02-18T00:44:43Z,948.7,948.7,8r7m4ldj,beeve,United States,N64, 16_Star
187,m3voqjgz,187,https://www.speedrun.com/sm64/runs/m3voqjgz,2025-05-05T04:16:03Z,948.7,948.7,8rpwpnqj,inferno676,United States,N64, 16_Star
188,mepgd60y,189,https://www.speedrun.com/sm64/runs/mepgd60y,2026-01-09T09:40:05Z,948.75,948.75,joz5vm38,Sakoi,Japan,N64, 16_Star
189,zg6v6rdm,190,https://www.speedrun.com/sm64/runs/zg6v6rdm,2025-05-27T02:26:15Z,949.0,949.0,8lr0m1v8,Avatar,United States,N64, 16_Star
190,zx7go35y,191,https://www.speedrun.com/sm64/runs/zx7go35y,2022-05-15T04:24:40Z,949.11,949.11,kj90merj,FinnTyph,United States,N64, 16_Star
191,ywjw96pz,192,https://www.speedrun.com/sm64/runs/ywjw96pz,2022-02-26T23:00:28Z,949.23,949.23,qj21mo8k,CartoonBuffoon,N64, 16_Star
192,mk504lxm,193,https://www.speedrun.com/sm64/runs/mk504lxm,2021-09-26T13:45:38Z,949.43,949.43,kjp9p28q,Sigotu,Poland,EMU, 16_Star
193,zp201d8y,194,https://www.speedrun.com/sm64/runs/zp201d8y,2021-12-13T04:26:19Z,949.46,949.46,7j4drzdj,AppleJuice,United States,EMU, 16_Star
194,m7348owy,195,https://www.speedrun.com/sm64/runs/m7348owy,2024-01-27T15:45:05Z,949.53,949.53,18qowewj,Majoog,South Korea,N64, 16_Star
195,zporwgvm,196,https://www.speedrun.com/sm64/runs/zporwgvm,2025-05-18T21:15:19Z,949.54,949.54,8e6k1loj,Phoenix,Australia,N64, 16_Star
196,8m7e6wz0,197,https://www.speedrun.com/sm64/runs/8m7e6wz0,2025-05-19T15:58:28Z,949.68,949.68,e8eepzo8,alextolio,Greece,N64, 16_Star
197,m7lo1jwy,198,https://www.speedrun.com/sm64/runs/m7lo1jwy,2025-07-28T21:46:44Z,949.93,949.93,48gplnp8,Alexracs,United States,EMU, 16_Star
198,m7leknwy,199,https://www.speedrun.com/sm64/runs/m7leknwy,2025-08-09T10:44:12Z,950.0,950.0,j427vvmx,NaeNaeEpicSwag,United States,N64, 16_Star
199,z5vwj15m,200,https://www.speedrun.com/sm64/runs/z5vwj15m,2022-02-28T01:39:38Z,950.01,950.01,8qrgozwj,Oxelput,Germany,N64, 16_Star
200,ywov0vpm,201,https://www.speedrun.com/sm64/runs/ywov0vpm,2026-04-20T08:52:31Z,950.43,950.43,8d4q29g8,VitaBlue,Macau,EMU, 16_Star
201,znqr4w9z,202,https://www.speedrun.com/sm64/runs/znqr4w9z,2022-08-08T15:14:24Z,950.5,950.5,jpov2508, 16_Starnnn,Japan,N64, 16_Star
202,mrd3g3gz,203,https://www.speedrun.com/sm64/runs/mrd3g3gz,2025-09-18T07:05:14Z,950.55,950.55,8647vrqj,radrick,United States,EMU, 16_Star
203,ydn283jm,204,https://www.speedrun.com/sm64/runs/ydn283jm,2024-05-06T22:55:22Z,951.08,951.08,xz0e5qe8,EddieMathews,United States,N64, 16_Star
204,z52lkqdz,205,https://www.speedrun.com/sm64/runs/z52lkqdz,2022-07-03T14:36:50Z,951.1,951.1,18qowewj,Majoog,South Korea,EMU, 16_Star
205,zg7ol5vz,206,https://www.speedrun.com/sm64/runs/zg7ol5vz,2019-01-29T20:32:35Z,951.11,951.11,zx7gnyx7,Dwhatever,Germany,N64, 16_Star
206,z0k1l6em,207,https://www.speedrun.com/sm64/runs/z0k1l6em,2025-10-14T03:34:28Z,951.15,951.15,8vr5v5nx,quinn_willi99,United States,N64, 16_Star
207,m70wpp0y,208,https://www.speedrun.com/sm64/runs/m70wpp0y,2023-06-19T23:47:39Z,951.31,951.31,j96ww5vj,asandal,United States,N64, 16_Star
208,zxwpe1em,209,https://www.speedrun.com/sm64/runs/zxwpe1em,2024-01-26T01:17:07Z,951.6,951.6,jn3gwmqx,Roseatia,United Kingdom,EMU, 16_Star
209,z1v5dwwz,210,https://www.speedrun.com/sm64/runs/z1v5dwwz,2024-12-24T05:32:33Z,951.66,951.66,8r74q36j,BlooomAgain,United States,EMU, 16_Star
210,y92wl92z,211,https://www.speedrun.com/sm64/runs/y92wl92z,2019-03-08T03:02:09Z,951.7,951.7,18q652oj,Poke,United States,EMU, 16_Star
211,m725134z,212,https://www.speedrun.com/sm64/runs/m725134z,2022-12-31T03:07:30Z,951.75,951.75,x7qqopy8,Kudo,France,EMU, 16_Star
212,m7o71r5y,213,https://www.speedrun.com/sm64/runs/m7o71r5y,2024-08-17T03:17:17Z,952.06,952.06,xyovd1nj,Henoty,France,EMU, 16_Star
213,ydnqkvvm,214,https://www.speedrun.com/sm64/runs/ydnqkvvm,2024-02-23T20:06:28Z,952.25,952.25,xzld0398,ANYUJIN,Japan,N64, 16_Star
214,y804wr5m,215,https://www.speedrun.com/sm64/runs/y804wr5m,2023-04-07T23:13:24Z,952.31,952.31,8q316z7j,dista,United States,N64, 16_Star
215,yw02nlpm,216,https://www.speedrun.com/sm64/runs/yw02nlpm,2021-03-20T14:00:53Z,952.35,952.35,18q3zwqj,Dekudude,England,N64, 16_Star
216,y8112r1z,217,https://www.speedrun.com/sm64/runs/y8112r1z,2019-06-26T07:15:02Z,952.43,952.43,qxkg359j,SonicFerrari,United States,VC, 16_Star
217,z0xl738z,217,https://www.speedrun.com/sm64/runs/z0xl738z,2023-11-24T13:46:48Z,952.43,952.43,8vkkkz5j,haruto701,Japan,N64, 16_Star
218,z5p6jdjm,219,https://www.speedrun.com/sm64/runs/z5p6jdjm,2023-08-09T09:14:24Z,952.46,952.46,jp4q645j,GoodGrieth,N64, 16_Star
219,y960o1vy,220,https://www.speedrun.com/sm64/runs/y960o1vy,2022-12-24T11:11:00Z,952.48,952.48,x7w7vor8,jokehow,United States,N64, 16_Star
220,y4lxo32z,221,https://www.speedrun.com/sm64/runs/y4lxo32z,2024-09-05T08:57:09Z,952.66,952.66,8r7nmpqj,Leproxy,United States,N64, 16_Star
221,y27n149z,222,https://www.speedrun.com/sm64/runs/y27n149z,2021-10-21T02:34:31Z,952.71,952.71,kjpoery8,Falcon,Canada,N64, 16_Star
222,z1vg877z,223,https://www.speedrun.com/sm64/runs/z1vg877z,2025-02-03T19:20:27Z,952.8,952.8,0jmw6wex,Bombs,United States,N64, 16_Star
223,yj8krpdm,224,https://www.speedrun.com/sm64/runs/yj8krpdm,2022-12-08T17:03:24Z,952.83,952.83,jn2zwo1j,Alessiow,Italy,EMU, 16_Star
224,ydlxr70z,225,https://www.speedrun.com/sm64/runs/ydlxr70z,2024-11-08T22:37:42Z,952.93,952.93,zxzl7508,Seba54,Chile,EMU, 16_Star
225,m7jd009m,226,https://www.speedrun.com/sm64/runs/m7jd009m,2026-03-27T03:45:12Z,952.96,952.96,j9pze07x,PrinterWontWork,United States,N64, 16_Star
226,z18wnkjy,227,https://www.speedrun.com/sm64/runs/z18wnkjy,2021-04-08T14:29:14Z,953.25,953.25,qjned9qj,tami,Japan,N64, 16_Star
227,mk023vvz,228,https://www.speedrun.com/sm64/runs/mk023vvz,2023-05-14T12:10:17Z,953.33,953.33,zx7gw1rx,Invisible_hole,United States,N64, 16_Star
228,y26pj66m,229,https://www.speedrun.com/sm64/runs/y26pj66m,2026-04-11T04:38:38Z,953.5,953.5,xyy9z5vx,LuminanceLumi,Antarctica,EMU, 16_Star
229,y86r00nm,230,https://www.speedrun.com/sm64/runs/y86r00nm,2023-05-29T21:46:27Z,953.75,953.75,8r2oq5dx,EdgySM64,Brazil,EMU, 16_Star
230,y6vkjopm,231,https://www.speedrun.com/sm64/runs/y6vkjopm,2024-07-04T03:21:08Z,953.93,953.93,8r7w9lgj,ClementLeBro,France,N64, 16_Star
231,yl5gokrz,232,https://www.speedrun.com/sm64/runs/yl5gokrz,2026-02-12T19:39:15Z,953.96,953.96,qxk6o7m8,Jojo,Netherlands,EMU, 16_Star
232,zn2e579z,233,https://www.speedrun.com/sm64/runs/zn2e579z,2024-05-11T14:10:58Z,954.0,954.0,zxz1vorj,Karyno,France,N64, 16_Star
233,7z09k9jz,234,https://www.speedrun.com/sm64/runs/7z09k9jz,2015-07-30T07:03:44Z,954.3,954.3,48gev4rj,puncayshun,United States,N64, 16_Star
234,ydg4rrvy,234,https://www.speedrun.com/sm64/runs/ydg4rrvy,2023-03-18T07:26:17Z,954.3,954.3,jprd33y8,DrewieSR,United States,EMU, 16_Star
235,zx8wpvkm,236,https://www.speedrun.com/sm64/runs/zx8wpvkm,2022-09-29T13:45:22Z,954.33,954.33,8vo319ex,fisterra,Japan,N64, 16_Star
236,yllejj3y,237,https://www.speedrun.com/sm64/runs/yllejj3y,2023-11-12T11:12:00Z,954.4,954.4,x3mw0278,ViperVenom95,Australia,EMU, 16_Star
237,y86q0q1m,238,https://www.speedrun.com/sm64/runs/y86q0q1m,2023-05-02T23:10:25Z,954.58,954.58,jmpp51ej,amsixx,Spain,EMU, 16_Star
238,y8nrd1dy,239,https://www.speedrun.com/sm64/runs/y8nrd1dy,2025-10-27T01:08:28Z,954.61,954.61,8v7mkp58,raesanonymous,United States,N64, 16_Star
239,z16634rm,240,https://www.speedrun.com/sm64/runs/z16634rm,2025-08-10T05:40:44Z,954.75,954.75,68wg36qx,ded_lej, 16_Starrth Korea,N64, 16_Star
240,y8pk82nz,241,https://www.speedrun.com/sm64/runs/y8pk82nz,2024-09-22T21:26:04Z,954.76,954.76,qjomp63x,Frisson4,Québec,N64, 16_Star
241,ywkg723y,242,https://www.speedrun.com/sm64/runs/ywkg723y,2021-10-13T10:25:00Z,954.85,954.85,e8e6edj0,GothicLogic,United Kingdom,N64, 16_Star
242,y4o50o3z,243,https://www.speedrun.com/sm64/runs/y4o50o3z,2023-05-05T07:15:02Z,954.96,954.96,qjo1ovnx,FireGoesFast,Australia,VC, 16_Star
243,yll64nxy,244,https://www.speedrun.com/sm64/runs/yll64nxy,2023-12-07T02:10:42Z,954.98,954.98,j4232gmx,VonJim,Québec,N64, 16_Star
244,y6ne1njz,245,https://www.speedrun.com/sm64/runs/y6ne1njz,2022-02-21T16:27:37Z,955.0,955.0,7j4q7emx,eleesuh,Germany,N64, 16_Star
245,mk7vv0xy,246,https://www.speedrun.com/sm64/runs/mk7vv0xy,2021-02-25T08:01:24Z,955.03,955.03,86n47yqx,Timmybuoy,United States,N64, 16_Star
246,mrxq814m,247,https://www.speedrun.com/sm64/runs/mrxq814m,2024-07-11T20:14:44Z,955.12,955.12,j4r2ynw8,Lojen,United States,VC, 16_Star
247,yleojqxz,248,https://www.speedrun.com/sm64/runs/yleojqxz,2022-01-04T13:37:27Z,955.23,955.23,18q9317j,kagami,Japan,N64, 16_Star
248,mk90e41z,249,https://www.speedrun.com/sm64/runs/mk90e41z,2018-12-12T17:05:19Z,955.46,955.46,kjpok428,timlittlefree,United States,N64, 16_Star
249,zp9kgnrm,250,https://www.speedrun.com/sm64/runs/zp9kgnrm,2022-07-03T00:00:28Z,955.48,955.48,y8dw9zgj,Alkobakknarko, 16_Starrway,N64, 16_Star
250,zq1gjj5m,251,https://www.speedrun.com/sm64/runs/zq1gjj5m,2021-05-08T01:15:38Z,955.5,955.5,y8dz54gj,Maosfx,United States,VC, 16_Star
251,yl6lwxky,251,https://www.speedrun.com/sm64/runs/yl6lwxky,2023-07-19T06:57:44Z,955.5,955.5,8g5y277j,ReallyBadDK,United States,N64, 16_Star
252,z1klr4jy,253,https://www.speedrun.com/sm64/runs/z1klr4jy,2023-12-09T04:18:40Z,955.52,955.52,v8lq4k7x,badroenis,United States,N64, 16_Star
253,0zn16j8m,254,https://www.speedrun.com/sm64/runs/0zn16j8m,2015-11-05T23:24:47Z,955.75,955.75,pj02nmw8,nero_x2,Japan,N64, 16_Star
254,y4len9nz,255,https://www.speedrun.com/sm64/runs/y4len9nz,2024-08-04T18:39:38Z,955.81,955.81,jo3v1n0j,Sabxander,Romania,N64, 16_Star
255,mrnvgggy,256,https://www.speedrun.com/sm64/runs/mrnvgggy,2021-10-13T18:32:09Z,955.83,955.83,dx3q74qj,chubby, 16_Starrway,N64, 16_Star
256,9men38m7,257,https://www.speedrun.com/sm64/runs/9men38m7,2025-05-19T16:08:18Z,955.85,955.85,N64, 16_Star
257,ydp388vy,258,https://www.speedrun.com/sm64/runs/ydp388vy,2026-02-27T17:33:04Z,955.9,955.9,8d34ve5x,Blackwall, 16_Starrway,N64, 16_Star
258,zpo7rlxm,259,https://www.speedrun.com/sm64/runs/zpo7rlxm,2025-09-12T04:52:54Z,955.96,955.96,jo1o36nx, 16_Starso,Australia,EMU, 16_Star
259,yv1v4k6y,260,https://www.speedrun.com/sm64/runs/yv1v4k6y,2021-06-12T22:49:15Z,955.98,955.98,zxzzzrxq,Moose,United States,N64, 16_Star
260,yd3jr1qz,261,https://www.speedrun.com/sm64/runs/yd3jr1qz,2018-12-11T08:14:08Z,956.08,956.08,kj9yz0wx,Liam,United States,N64, 16_Star
261,y48wqrkm,262,https://www.speedrun.com/sm64/runs/y48wqrkm,2021-12-24T00:55:38Z,956.1,956.1,8geo5gpj,Unknown1470,United States,EMU, 16_Star
262,me1pnd2y,263,https://www.speedrun.com/sm64/runs/me1pnd2y,2022-10-30T00:07:10Z,956.26,956.26,xyrv6onj,jakegaw6,United States,N64, 16_Star
263,ywndj20y,264,https://www.speedrun.com/sm64/runs/ywndj20y,2023-10-09T23:57:28Z,956.31,956.31,j26ke4nx,8inchBagels,United States,EMU, 16_Star
264,yj7363dy,265,https://www.speedrun.com/sm64/runs/yj7363dy,2025-10-12T15:44:07Z,956.5,956.5,xkz3z4kx,echodama,Japan,VC, 16_Star
265,zn24493z,266,https://www.speedrun.com/sm64/runs/zn24493z,2024-02-24T12:03:00Z,956.51,956.51,xkm3lk7j, 16_Starnag,Germany,EMU, 16_Star
266,yv7ej5ey,267,https://www.speedrun.com/sm64/runs/yv7ej5ey,2025-08-22T06:39:53Z,956.6,956.6,j0vkm73x,druz,United States,EMU, 16_Star
267,zq50648z,268,https://www.speedrun.com/sm64/runs/zq50648z,2025-11-21T09:20:43Z,956.66,956.66,86vwk03j,Super_Dejan,Montenegro,N64, 16_Star
268,yv9n1pez,269,https://www.speedrun.com/sm64/runs/yv9n1pez,2020-12-16T21:19:07Z,956.76,956.76,jn32931x,Suigi,Canada,EMU, 16_Star
269,mkw113lm,269,https://www.speedrun.com/sm64/runs/mkw113lm,2025-08-01T18:08:44Z,956.76,956.76,x3w377ej,AbUnderscored,Jordan,EMU, 16_Star
270,yvo4l9oz,271,https://www.speedrun.com/sm64/runs/yvo4l9oz,2021-07-26T21:06:07Z,956.81,956.81,zx77v7rx,simply,United States,N64, 16_Star
271,m3jr0o4z,272,https://www.speedrun.com/sm64/runs/m3jr0o4z,2024-08-14T23:32:50Z,956.85,956.85,xz27v1nx,NewmanBeatbox,United States,EMU, 16_Star
272,y88ddqny,273,https://www.speedrun.com/sm64/runs/y88ddqny,2022-05-14T21:03:07Z,956.95,956.95,86vm37pj,sevenyoshi,United States,N64, 16_Star
273,z1lqnqrm,274,https://www.speedrun.com/sm64/runs/z1lqnqrm,2023-07-08T16:36:23Z,957.0,957.0,jn9qe22x,Famin,United States,EMU, 16_Star
274,y6293v0z,275,https://www.speedrun.com/sm64/runs/y6293v0z,2023-06-14T00:19:39Z,957.03,957.03,863k2ww8,MeepJeep,Germany,N64, 16_Star
275,z0ngw29m,276,https://www.speedrun.com/sm64/runs/z0ngw29m,2023-04-10T02:33:51Z,957.13,957.13,jo3qgp7j,Rallemz,Brazil,EMU, 16_Star
276,y9g589km,277,https://www.speedrun.com/sm64/runs/y9g589km,2026-03-06T20:06:13Z,957.19,957.19,68w672qj,drimys,United States,N64, 16_Star
277,zgvep3vz,278,https://www.speedrun.com/sm64/runs/zgvep3vz,2020-11-26T21:40:38Z,957.22,957.22,8rpld5wj,Lilpuri,N64, 16_Star
278,8y8rnrwm,279,https://www.speedrun.com/sm64/runs/8y8rnrwm,2015-07-30T07:05:09Z,957.26,957.26,kjp6pz58,Gana64,Japan,N64, 16_Star
279,zngl8n8m,280,https://www.speedrun.com/sm64/runs/zngl8n8m,2025-08-28T06:26:54Z,957.33,957.33,pj0zm38w,Geenix,United States,N64, 16_Star
280,y89w3vnm,281,https://www.speedrun.com/sm64/runs/y89w3vnm,2019-01-07T03:21:59Z,957.35,957.35,1xy06qnj,Squirr3I,United States,EMU, 16_Star
281,yv34p3xz,282,https://www.speedrun.com/sm64/runs/yv34p3xz,2019-05-23T08:27:09Z,957.56,957.56,v8lvw57j,JKJ,United States,N64, 16_Star
282,m72ere0z,282,https://www.speedrun.com/sm64/runs/m72ere0z,2023-03-16T08:32:22Z,957.56,957.56,xz0e5qe8,EddieMathews,United States,EMU, 16_Star
283,y9p07lnm,282,https://www.speedrun.com/sm64/runs/y9p07lnm,2024-12-24T08:57:10Z,957.56,957.56,8qrrp27j,TedFeds,United States,EMU, 16_Star
284,z52gvv5z,285,https://www.speedrun.com/sm64/runs/z52gvv5z,2022-06-27T18:36:39Z,957.58,957.58,68wzrnv8,aussieadam,United States,EMU, 16_Star
285,m7d922wm,286,https://www.speedrun.com/sm64/runs/m7d922wm,2021-04-15T13:48:04Z,957.6,957.6,48gq91rj,figgs,Australia,EMU, 16_Star
286,yjoon03z,287,https://www.speedrun.com/sm64/runs/yjoon03z,2024-05-18T07:41:20Z,957.63,957.63,5j5qzewj,Keubab,France,N64, 16_Star
287,m7jpk85m,287,https://www.speedrun.com/sm64/runs/m7jpk85m,2026-03-03T04:43:28Z,957.63,957.63,j5q7wvwj,machochin,Mexico,N64, 16_Star
288,yojpqg5m,289,https://www.speedrun.com/sm64/runs/yojpqg5m,2019-10-08T18:03:53Z,957.68,957.68,o86pkeqj,Synozure,Australia,N64, 16_Star
289,ywdv6rnz,290,https://www.speedrun.com/sm64/runs/ywdv6rnz,2020-11-22T14:05:27Z,957.73,957.73,qjoolrej, nobori56,Japan,N64, 16_Star
290,yw09192m,291,https://www.speedrun.com/sm64/runs/yw09192m,2021-04-02T10:47:49Z,957.76,957.76,8wkgwd48,nuzumi,Japan,N64, 16_Star
291,zpo7g0rm,292,https://www.speedrun.com/sm64/runs/zpo7g0rm,2025-09-14T18:55:05Z,957.86,957.86,8l0d1v78,inosaki,Japan,N64, 16_Star
292,6yj09vgz,293,https://www.speedrun.com/sm64/runs/6yj09vgz,2017-03-04T06:48:41Z,957.89,957.89,N64, 16_Star
293,y9vk09em,294,https://www.speedrun.com/sm64/runs/y9vk09em,2022-06-18T12:46:50Z,957.96,957.96,j2y0pkl8,TobiiSR,Austria,VC, 16_Star
294,m7v192wm,295,https://www.speedrun.com/sm64/runs/m7v192wm,2025-09-19T06:09:08Z,958.03,958.03,86v9945j,Tit0MEX_64,Mexico,EMU, 16_Star
295,yvrr308z,296,https://www.speedrun.com/sm64/runs/yvrr308z,2022-05-28T18:25:11Z,958.1,958.1,8qo0gd7j,Jfox,N64, 16_Star
296,z0d98e4y,297,https://www.speedrun.com/sm64/runs/z0d98e4y,2024-03-17T14:02:35Z,958.11,958.11,zxzez44x,parkourchicken,United States,EMU, 16_Star
297,z03p7djz,298,https://www.speedrun.com/sm64/runs/z03p7djz,2018-10-23T05:07:27Z,958.18,958.18,N64, 16_Star
298,z16d7ggm,299,https://www.speedrun.com/sm64/runs/z16d7ggm,2025-04-23T21:43:45Z,958.25,958.25,8g5egl1j,Rayydex,Germany,EMU, 16_Star
299,jy98x3rz,300,https://www.speedrun.com/sm64/runs/jy98x3rz,2016-06-16T05:11:51Z,958.39,958.39,5j52e9qj,GUTOA,Japan,N64, 16_Star
300,ylpoqgnm,301,https://www.speedrun.com/sm64/runs/ylpoqgnm,2025-01-06T08:37:53Z,958.43,958.43,8dw9onoj,JoeyBagODonuts,United States,EMU, 16_Star
301,yo2rovjz,302,https://www.speedrun.com/sm64/runs/yo2rovjz,2018-10-10T17:30:06Z,958.46,958.46,98r2y03x,SoloQ,United States,EMU, 16_Star
302,6yje7gmd,303,https://www.speedrun.com/sm64/runs/6yje7gmd,2025-05-19T16:18:00Z,958.62,958.62,VC, 16_Star
303,wzpk9ryq,304,https://www.speedrun.com/sm64/runs/wzpk9ryq,2025-05-19T16:13:24Z,958.65,958.65,N64, 16_Star
304,emkok5z6,304,https://www.speedrun.com/sm64/runs/emkok5z6,2023-10-04T18:37:30Z,958.65,958.65,N64, 16_Star
305,yvvd5wxy,306,https://www.speedrun.com/sm64/runs/yvvd5wxy,2024-02-05T08:05:46Z,958.66,958.66,xk3og178,Instinct64,United States,EMU, 16_Star
306,y20or6jm,307,https://www.speedrun.com/sm64/runs/y20or6jm,2022-03-26T20:24:59Z,958.7,958.7,8grge67x,isu_,Japan,N64, 16_Star
307,mken021m,308,https://www.speedrun.com/sm64/runs/mken021m,2022-03-19T05:52:22Z,958.73,958.73,1xy5vzy8,m0m0,N64, 16_Star
308,yvnqo3xm,309,https://www.speedrun.com/sm64/runs/yvnqo3xm,2025-01-24T00:34:37Z,958.83,958.83,xyl4ynzj,imchach,United States,EMU, 16_Star
309,z1j9qkjz,310,https://www.speedrun.com/sm64/runs/z1j9qkjz,2019-12-19T14:47:05Z,958.95,958.95,x7qkl4v8,ArbitraryPanda, Norway,EMU, 16_Star
310,zg2804ey,311,https://www.speedrun.com/sm64/runs/zg2804ey,2023-02-25T23:59:19Z,959.03,959.03,qxkvqp2j,PKT_S,France,N64, 16_Star
311,m7lll14y,312,https://www.speedrun.com/sm64/runs/m7lll14y,2025-08-14T06:13:37Z,959.06,959.06,xylw0wmj,Linkarf,Québec,N64, 16_Star
312,zn6w3pvy,313,https://www.speedrun.com/sm64/runs/zn6w3pvy,2026-02-17T19:09:22Z,959.1,959.1,dx3zd1qj,DragonDY,United Kingdom,EMU, 16_Star
313,y2v74jwz,314,https://www.speedrun.com/sm64/runs/y2v74jwz,2021-02-12T07:05:18Z,959.13,959.13,qj2rklpx,cjrokokomero,Italy,EMU, 16_Star
314,mk5rr0xm,314,https://www.speedrun.com/sm64/runs/mk5rr0xm,2021-11-05T22:19:14Z,959.13,959.13,y8d2v2mj,ChipGroove,United States,N64, 16_Star
315,mr5v487y,316,https://www.speedrun.com/sm64/runs/mr5v487y,2025-12-31T12:31:55Z,959.19,959.19,jn2p2k4j,ShadyYouWot,EMU, 16_Star
316,m3396r6m,317,https://www.speedrun.com/sm64/runs/m3396r6m,2022-04-05T01:24:12Z,959.2,959.2,xz7q51nj,Bentengaming,United States,EMU, 16_Star
317,ydvnl3xy,318,https://www.speedrun.com/sm64/runs/ydvnl3xy,2025-03-01T01:23:19Z,959.25,959.25,xz2z23ex,King_bay,Japan,N64, 16_Star
318,y9g1l5em,319,https://www.speedrun.com/sm64/runs/y9g1l5em,2026-03-16T09:46:58Z,959.33,959.33,8w53yr38,Dragonballnardo,Germany,EMU, 16_Star
319,yjq0n7gm,320,https://www.speedrun.com/sm64/runs/yjq0n7gm,2025-09-10T10:19:31Z,959.36,959.36,jprg1g58,eave,N64, 16_Star
320,y6g6p3qm,321,https://www.speedrun.com/sm64/runs/y6g6p3qm,2025-01-05T01:25:04Z,959.43,959.43,8lr61378,LightBlue,Canada,N64, 16_Star
